User,Credit Policty,Loan Purpose,Interest Rate,Installment,DTI,Days with Credit Line,Revolving Bal,Revol_Util,Inq Last 6mos,Delinq 2yrs,Public Record,Not Fully Paid
1605,0,Debt Consolidation,0.1766,215.9,28.56,3781.041667,13393,28.4,8,0,0,0
1606,0,Small Business,0.1261,107.23,16.72,10320,80837,58,4,0,0,1
1607,0,All Other,0.1324,169.05,19.54,3960.041667,13542,56.4,5,1,0,1
1608,0,Debt Consolidation,0.145,385.52,20.02,3780.041667,7327,50.9,6,0,1,1
1609,0,Small Business,0.1261,184.29,6.46,960.0416667,5153,65.2,1,0,0,0
1610,0,Debt Consolidation,0.1292,168.28,19.02,4469.958333,2594,24.9,5,0,1,1
1611,0,Debt Consolidation,0.1355,485.63,12.91,4079.958333,10442,52.2,15,0,0,1
1612,0,Small Business,0.1292,185.11,19.87,570,6156,50.5,0,0,0,0
1613,0,Debt Consolidation,0.1418,445.45,18.93,1298,17784,52,5,0,0,1
1614,0,Debt Consolidation,0.1292,176.7,13.38,900,3987,97.2,1,0,0,1
1615,0,Debt Consolidation,0.1229,106.73,9.1,3480,1062,59,12,0,0,1
1616,0,All Other,0.1261,73.72,10.53,3570,4832,25,5,1,0,0
1617,0,All Other,0.1418,342.66,0.74,4260.041667,449,37.4,0,0,0,0
1618,0,Small Business,0.1355,67.92,18.06,5340.041667,5594,25.3,8,0,0,0
1619,0,Small Business,0.1355,135.84,15.06,2880,42670,65.5,3,1,0,0
1620,1,Debt Consolidation,0.1347,254.42,13.23,3179.958333,8815,51,1,0,0,0
1621,1,All Other,0.1322,67.61,9.77,5250,1083,77.4,3,0,0,0
1622,1,Debt Consolidation,0.1461,330.97,15.09,3240,10565,80.7,0,0,0,0
1623,1,Debt Consolidation,0.1461,344.76,22.03,4679.958333,4232,27.1,1,0,0,0
1624,1,All Other,0.1565,262.4,11.93,1470,1140,54.3,0,0,0,0
1625,1,Debt Consolidation,0.1704,642.14,17.74,5160,18938,53.8,1,1,0,0
1626,1,Debt Consolidation,0.1565,554.53,22.84,4619.958333,22684,89.9,0,0,0,1
1627,1,All Other,0.1878,657.81,15.6,1142,11184,93.2,0,0,0,0
1628,1,All Other,0.1809,904.88,21.02,5190,37893,74.4,3,0,0,1
1629,1,Debt Consolidation,0.1531,448.25,24.17,3390,6256,71.9,0,0,0,1
1630,1,Debt Consolidation,0.1461,189.62,8.04,1830,7841,94.5,1,0,0,0
1631,1,Small Business,0.1704,713.49,17.4,5190,23595,86.7,2,0,0,0
1632,1,Educational,0.1496,242.52,21.8,3179.958333,6699,64.9,1,2,0,0
1633,1,Debt Consolidation,0.1461,344.76,11.36,2429.958333,10544,57,1,2,0,0
1634,1,Debt Consolidation,0.1392,170.69,21.68,4320,38436,84.7,0,0,0,1
1635,1,All Other,0.1426,41.17,14.54,3179.958333,16653,94.1,2,0,0,0
1636,1,Debt Consolidation,0.1496,110.87,20.43,5130,6552,95.4,1,1,0,0
1637,1,Small Business,0.1355,407.52,14.99,4499,10918,59,2,0,0,0
1638,1,Debt Consolidation,0.1229,232.64,12.81,6283.958333,13817,38.4,0,1,0,0
1639,1,Debt Consolidation,0.1292,201.94,15.32,2700,7091,47.3,2,2,0,0
1640,1,Educational,0.1324,338.1,7.31,3823,27452,96.3,2,0,0,1
1641,1,Debt Consolidation,0.1418,568.81,14.62,3719.958333,11294,61.4,1,1,0,0
1642,1,Debt Consolidation,0.1292,153.98,15.06,7409.958333,8150,70.1,2,0,1,0
1643,1,Debt Consolidation,0.1292,168.28,16.29,2729.958333,14244,85.8,2,0,0,0
1644,1,All Other,0.1292,252.42,17.54,5939.958333,23401,35.8,1,3,0,1
1645,1,All Other,0.1229,168.44,8.25,1919.958333,29863,82.7,0,0,0,1
1646,1,Debt Consolidation,0.1392,136.55,7.83,1709.958333,3323,75.5,0,0,0,1
1647,1,Major Purchase,0.1496,166.3,0,7080,0,0,0,0,0,0
1648,0,Debt Consolidation,0.1438,240.54,4.04,450,2288,53.2,2,0,0,1
1649,1,Home Improvement,0.1411,143.77,4.62,4783.958333,2255,37.6,1,0,0,0
1650,1,All Other,0.1221,399.78,20.33,3090,24029,70.3,1,0,0,0
1651,1,Debt Consolidation,0.1758,790.73,14.03,3540,31008,79.8,3,0,0,1
1652,1,Educational,0.1568,87.51,23.88,1499.958333,8072,92.8,1,0,0,1
1653,1,Small Business,0.1474,55.26,18.12,1710,5704,80.3,0,0,0,0
1654,1,Debt Consolidation,0.1726,629.81,11.65,4799.958333,27914,88.6,0,2,0,0
1655,1,All Other,0.1537,348.47,12.55,1407,5466,42.4,2,0,0,0
1656,1,Debt Consolidation,0.1426,140.66,15.84,4709.958333,3825,83.2,3,0,0,0
1657,0,Debt Consolidation,0.1418,95.95,8.5,3839.958333,4151,45.6,2,0,0,0
1658,0,All Other,0.1507,138.8,17.47,3660,1085,77.5,3,0,0,0
1659,1,Small Business,0.1426,360.22,5.71,5565,7156,56.3,2,0,0,0
1660,1,Major Purchase,0.1229,166.77,5.24,4980,5073,50,2,0,0,0
1661,1,All Other,0.1229,210.13,0.95,2970,1315,17.1,2,1,0,0
1662,1,Home Improvement,0.1229,70.05,19.92,9209.958333,26036,89.5,1,1,0,1
1663,1,Debt Consolidation,0.1261,251.3,5.71,1500,8944,57,1,0,0,0
1664,1,All Other,0.1197,66.4,10.4,3839.958333,16746,69.2,1,0,0,0
1665,1,Debt Consolidation,0.1324,253.58,13.44,1289.958333,9142,81.6,1,0,0,0
1666,1,Debt Consolidation,0.1324,253.58,16.76,2820,4013,66.9,0,0,0,1
1667,1,Small Business,0.1538,243.97,23.54,5249.958333,9371,50.1,1,3,0,0
1668,1,Debt Consolidation,0.138,255.61,18.16,2280,16860,63.6,1,0,0,0
1669,1,Debt Consolidation,0.1349,407.17,14.53,9030,2569,98.8,0,0,0,1
1670,1,Educational,0.1317,251.64,10.81,2820,6413,81.2,1,0,0,0
1671,1,Home Improvement,0.1254,66.95,3.02,7380,3574,60.6,3,0,0,0
1672,1,Educational,0.1317,168.88,14.6,2610,7708,48.5,1,0,0,0
1673,0,Educational,0.1438,61.86,4.11,629,6214,55,9,0,0,1
1674,0,Educational,0.1438,42.96,5.64,660,1269,105.7,1,0,0,0
1675,0,All Other,0.1947,405.87,3.17,3810,409,40.9,8,0,0,1
1676,0,All Other,0.1461,258.57,23.88,10950,56418,79.2,4,0,0,0
1677,0,Debt Consolidation,0.152,312.01,4.34,1380.041667,6345,77.4,8,0,0,0
1678,1,Debt Consolidation,0.1583,841.76,15.38,3420.041667,15222,77.3,0,2,0,0
1679,1,All Other,0.1393,170.72,22.57,2940,29877,75.6,2,0,0,0
1680,1,Debt Consolidation,0.1545,348.87,13.16,7979,22122,78.7,2,0,0,0
1681,1,Debt Consolidation,0.1418,548.25,11.13,2519,15923,90.5,0,0,0,0
1682,1,Debt Consolidation,0.1703,535.02,15.81,6660,44543,86.8,0,0,0,1
1683,1,All Other,0.1387,135.61,21.9,4200.041667,10944,82.3,1,0,0,0
1684,1,Debt Consolidation,0.145,516.32,15.6,3570.041667,9080,63.9,1,0,0,0
1685,1,Small Business,0.1355,339.6,3.35,5460,5261,73.1,2,1,0,1
1686,1,Debt Consolidation,0.1387,341.15,13.19,4050,11969,88,2,0,0,1
1687,1,Debt Consolidation,0.1671,710.18,20.09,4110,26255,74.3,1,0,0,0
1688,1,Debt Consolidation,0.1418,548.25,3.4,2610,15193,33.4,0,0,0,0
1689,1,Debt Consolidation,0.1418,274.13,20.71,4140.041667,5723,52,1,0,0,0
1690,1,All Other,0.1513,694.59,10.25,3332,4289,66,1,0,0,0
1691,1,Debt Consolidation,0.1418,411.19,18.16,3209.041667,11258,71.7,1,0,0,0
1692,0,Debt Consolidation,0.157,262.57,21.38,4650,20032,72.1,1,0,0,0
1693,0,All Other,0.1412,140.37,1.57,1649.958333,3842,27.4,3,2,0,0
1694,0,Educational,0.1412,71.9,8.11,2850,5057,26.6,2,1,0,1
1695,0,Major Purchase,0.138,109.06,17.44,3930,5070,64.2,1,3,0,0
1696,0,Debt Consolidation,0.1475,259.08,17.73,5001.958333,6131,68.9,1,0,0,0
1697,0,Debt Consolidation,0.1482,62.24,21.86,2790,47253,89.2,3,0,0,0
1698,0,All Other,0.1418,164.48,2.37,3630,2161,61.7,2,0,0,0
1699,0,All Other,0.1387,119.41,8.86,2910,5376,71.7,8,1,0,1
1700,0,Debt Consolidation,0.06,184.28,7.49,2369.958333,7884,63.1,1,0,0,0
1701,0,Home Improvement,0.1513,260.47,17.76,5850,12902,70.1,0,0,0,0
1702,0,Debt Consolidation,0.1418,102.8,15.44,1500,7872,66.2,1,2,0,1
1703,0,All Other,0.1387,136.46,10.21,3660,1485,74.2,5,0,1,0
1704,0,Debt Consolidation,0.1538,306.7,7.86,5279.958333,7424,73.7,1,0,0,0
1705,1,Debt Consolidation,0.1568,245.02,20.87,2339.958333,5546,97.3,0,0,0,0
1706,1,All Other,0.1411,342.29,9.27,5189.958333,10843,68.6,0,1,0,1
1707,1,Debt Consolidation,0.1474,276.3,15.44,8617,21202,88,0,1,0,0
1708,1,All Other,0.1442,51.58,11.4,3510,457,18,0,0,0,0
1709,1,Debt Consolidation,0.1474,381.64,15.47,5250.041667,27780,74.7,1,0,0,0
1710,1,Major Purchase,0.1568,471.65,18.08,3431.041667,18688,92.1,1,0,1,0
1711,1,Debt Consolidation,0.1695,712.54,15.74,5190,13273,89.7,0,1,0,0
1712,1,Debt Consolidation,0.1474,189.96,16.04,1590.041667,2640,80,0,0,0,0
1713,1,Debt Consolidation,0.1442,275.07,24.63,5880,8928,62.2,2,0,0,0
1714,0,Small Business,0.1754,290.97,9.98,3450,18865,60.8,0,0,0,1
1715,0,Debt Consolidation,0.1375,170.29,0.6,1289.958333,77,11,18,1,0,0
1716,0,Debt Consolidation,0.1754,376.29,22.37,4470,10713,82.4,4,0,0,1
1717,1,Small Business,0.1442,171.92,3.26,1229.958333,4685,27.6,0,0,0,0
1718,1,Small Business,0.1632,346.08,12.41,2850,13840,80.9,2,0,0,0
1719,1,Debt Consolidation,0.1568,189.01,20.87,4050,10249,96.7,0,0,0,0
1720,1,Educational,0.1505,60.71,15.84,2070,0,92.3,1,0,0,0
1721,1,Educational,0.1253,60.24,13.62,3150,921,51.2,1,0,0,0
1722,1,Major Purchase,0.1537,871.16,23.85,6419.958333,40741,50.3,3,0,0,1
1723,1,Debt Consolidation,0.1347,237.46,14.66,2070,8896,80.1,0,0,0,0
1724,1,Major Purchase,0.1442,385.09,16.42,2430,18514,82.3,0,0,0,0
1725,1,Debt Consolidation,0.1726,536.77,9.49,2520,12108,57.1,0,0,0,1
1726,1,Small Business,0.1474,552.59,18.53,4229.958333,3364,44.9,1,1,0,1
1727,1,Debt Consolidation,0.1411,342.29,13.96,4620,12022,20,3,0,0,0
1728,1,Debt Consolidation,0.1347,101.77,17.48,3479.958333,3848,75.5,1,0,0,0
1729,1,Debt Consolidation,0.1411,34.23,3.63,3930,9795,95.1,2,0,1,0
1730,1,All Other,0.1347,162.83,22.84,1710,1002,83.5,0,0,0,0
1731,1,Major Purchase,0.1821,319.08,21.85,4680,24471,74.5,2,0,0,0
1732,0,Debt Consolidation,0.1482,414.93,3.49,5190,8016,61.7,11,8,0,0
1733,0,Small Business,0.1829,755.91,8.52,5039.041667,165108,92.3,4,0,0,1
1734,1,All Other,0.1392,273.1,22.55,2940,2149,36.4,2,0,0,0
1735,0,All Other,0.1507,152.68,9.94,6690,5770,69.5,1,2,0,0
1736,0,Debt Consolidation,0.1601,263.72,19.58,5520,25366,77.1,0,2,0,1
1737,0,Debt Consolidation,0.1696,223.6,19.89,4649.958333,16012,44.2,6,1,0,0
1738,0,All Other,0.1728,125.28,21.1,6240,55147,91.9,3,0,0,1
1739,0,Debt Consolidation,0.1665,229.73,21.02,2250,14157,60.2,1,0,0,0
1740,0,Small Business,0.1722,305.77,8.84,720,5059,79,4,0,0,1
1741,0,Home Improvement,0.1407,191.59,2,238.9583333,852,77.5,5,0,0,1
1742,0,Debt Consolidation,0.1576,525.58,7.86,3449.041667,7827,59.7,1,0,0,0
1743,0,All Other,0.145,385.52,5.74,1830,8181,87,0,0,0,1
1744,0,Major Purchase,0.1261,50.26,1.87,883.0416667,1140,47.5,0,0,0,0
1745,0,Small Business,0.1829,871.16,7.86,4979.041667,26429,30.9,3,0,0,1
1746,1,Debt Consolidation,0.1442,206.3,18.39,1890,11297,85.6,1,0,0,0
1747,1,Debt Consolidation,0.1411,205.38,16.76,3600,1243,22.6,0,1,0,0
1748,1,All Other,0.1695,178.14,14.95,6990,49238,48.3,0,4,0,0
1749,1,Major Purchase,0.1505,499.56,7,4530.041667,7854,81,0,0,0,0
1750,1,Debt Consolidation,0.1411,212.22,12.97,3330,1365,40.1,1,1,0,0
1751,1,Debt Consolidation,0.1635,706.59,9.19,3600,12129,83.1,0,0,0,0
1752,1,Small Business,0.1843,545.55,8.78,8279.958333,479,20,1,3,0,0
1753,1,All Other,0.16,123.06,8.89,2009.958333,5869,99.5,0,0,0,0
1754,1,Small Business,0.1913,73.45,17.28,3996,11132,98.5,1,1,0,1
1755,0,Debt Consolidation,0.1438,206.18,18.93,570.0416667,1400,16.9,7,0,0,0
1756,0,Small Business,0.1438,412.35,11.4,7350.041667,37367,66.5,15,0,0,0
1757,0,Major Purchase,0.1438,247.41,15.65,2040.041667,11796,74.7,20,0,0,1
1758,0,Debt Consolidation,0.1343,142.39,13.16,3660,2153,86.1,3,0,0,0
1759,0,Debt Consolidation,0.1438,359.95,6.69,12150.04167,10155,35,1,2,0,0
1760,0,Educational,0.1407,171.06,13.38,810,5908,34.8,2,0,0,0
1761,1,Debt Consolidation,0.1379,211.27,17.42,4182.958333,9954,95.7,0,0,0,0
1762,1,Debt Consolidation,0.1632,706.27,11.81,2820,23998,91.2,1,0,0,0
1763,1,Debt Consolidation,0.1442,343.83,8,3059.958333,1547,20.9,3,0,0,0
1764,1,Debt Consolidation,0.1442,144.41,11.1,1140,3830,64.9,0,0,0,0
1765,0,Major Purchase,0.1861,759.27,18.89,2460.041667,66900,94,7,0,0,0
1766,0,Debt Consolidation,0.1387,153.52,6.06,900.0416667,3714,86.4,1,0,0,0
1767,0,Major Purchase,0.1324,101.43,3.37,750,8035,82.8,0,0,0,0
1768,0,Educational,0.1482,276.62,15.95,720,4682,72,0,1,0,0
1769,0,Debt Consolidation,0.1861,185.95,29.2,8759.958333,18545,86.3,1,0,0,1
1770,0,Debt Consolidation,0.1608,490.12,18.94,4139.958333,17059,82.4,1,0,0,0
1771,0,All Other,0.1513,333.4,16.35,3059.041667,29314,89.9,3,0,0,1
1772,0,Debt Consolidation,0.1482,359.61,3.82,4080,10074,59.6,0,4,0,0
1773,0,All Other,0.164,185.62,22.75,4143.041667,6970,62.8,0,2,0,1
1774,0,Debt Consolidation,0.1545,244.21,18.8,1950.041667,4587,41,2,0,0,0
1775,0,Debt Consolidation,0.1671,536.18,16.22,6870.041667,36469,77.8,3,0,0,1
1776,1,All Other,0.1379,67.3,13.42,5579.958333,11386,55,2,2,1,0
1777,1,Home Improvement,0.1347,325.66,13.99,5817,19358,31.4,2,0,0,0
1778,1,Home Improvement,0.1461,34.48,17.75,11217.95833,12161,95.8,1,0,0,0
1779,0,Home Improvement,0.1861,227.87,26.08,5790,57415,83.1,1,0,0,0
1780,0,Debt Consolidation,0.1482,74.35,13.68,3900,4207,79.4,4,0,0,1
1781,0,Home Improvement,0.1482,172.89,14.17,7439.958333,5355,43.5,1,2,0,0
1782,0,Debt Consolidation,0.145,413.06,3.8,3389.958333,4554,44.6,0,0,0,0
1783,0,Debt Consolidation,0.1482,207.47,22.13,8099.958333,22512,57.9,6,0,0,0
1784,0,Educational,0.1387,272.92,11.1,8069.958333,9034,64.5,0,0,0,0
1785,0,All Other,0.1355,169.8,16.62,1632,7966,106.2,0,0,0,0
1786,0,Educational,0.1418,342.66,12.99,3065.958333,7053,44.1,0,2,0,1
1787,0,Debt Consolidation,0.1861,535.95,24.29,3180,28890,72,1,0,0,0
1788,0,Debt Consolidation,0.1418,342.66,7.63,4320,5957,82.7,0,0,1,0
1789,0,Educational,0.1438,359.95,9.98,4679.958333,15918,101.4,6,0,0,1
1790,1,All Other,0.1411,111.25,23.65,3510,545,90.8,2,0,2,0
1791,1,Educational,0.1442,515.74,16.89,14191,71663,83.2,2,0,0,0
1792,1,All Other,0.1379,340.76,15.49,2339.958333,15968,47.8,3,0,0,1
1793,1,Debt Consolidation,0.1774,432.26,24.13,5100,19714,97.6,0,0,0,0
1794,0,Debt Consolidation,0.1754,224.52,19.85,5460,17659,58.7,9,0,0,1
1795,0,Debt Consolidation,0.1438,359.95,13.07,2429.958333,22764,39.7,1,0,0,0
1796,0,Debt Consolidation,0.1186,23.21,11.33,2879.958333,4479,101.8,1,0,0,1
1797,0,Educational,0.1418,109.65,22.32,1290.041667,5993,52.1,1,0,0,0
1798,0,Educational,0.1418,350.37,4.94,4139.041667,5854,46.5,5,0,2,1
1799,0,Debt Consolidation,0.1545,334.91,21.6,2729.041667,6324,95.8,4,0,0,0
1800,1,Educational,0.1241,60.14,19.24,5460,34093,93.7,0,0,0,0
1801,1,Educational,0.1241,167.06,23.88,3750.041667,40726,83,1,0,1,1
1802,1,Debt Consolidation,0.1399,410.08,12.14,2220.041667,12651,86.1,3,0,0,0
1803,1,Debt Consolidation,0.1272,201.36,3.08,5400,4901,58.7,1,2,0,0
1804,0,Small Business,0.1387,54.59,1.92,2760.041667,1583,79.1,1,0,0,0
1805,0,Debt Consolidation,0.1797,364.99,23.53,4252.041667,10226,63.9,1,1,0,0
1806,1,Home Improvement,0.1392,256.03,11.86,4619.958333,20685,72.9,1,1,0,0
1807,1,Debt Consolidation,0.1565,174.94,18.39,1530,663,51,1,1,0,1
1808,0,Debt Consolidation,0.1671,371.96,22.55,1380,11967,84.9,2,0,0,1
1809,0,Debt Consolidation,0.1734,179.12,26.78,4230,5101,92.7,5,1,1,1
1810,0,Debt Consolidation,0.1576,324.11,22.58,4889.958333,29629,75.8,3,0,0,0
1811,0,All Other,0.1482,79.53,16.05,3029.958333,894,89.4,1,0,0,1
1812,0,Debt Consolidation,0.1766,179.92,27.86,5999.958333,110498,99.7,7,0,0,1
1813,0,Debt Consolidation,0.1786,557.48,24.04,6239.041667,128850,89.6,2,0,0,1
1814,0,Debt Consolidation,0.1659,531.74,20.53,2880,1728,57.6,8,0,0,0
1815,0,Small Business,0.1628,352.96,5.09,3659,14594,97.9,0,0,0,1
1816,0,Debt Consolidation,0.1407,400.28,11.26,990,8963,99.6,2,0,0,0
1817,0,All Other,0.1537,69.7,1.28,1110,1658,10.4,5,0,0,0
1818,0,Major Purchase,0.1474,234.85,24.6,2759.958333,8348,42.2,6,0,0,0
1819,0,Debt Consolidation,0.1442,41.26,14.49,1740,690,6.8,6,0,0,0
1820,0,Debt Consolidation,0.1411,410.75,9.97,3270,78250,54.2,0,0,0,0
1821,0,Debt Consolidation,0.167,248.51,0.21,2071.041667,178,8.5,7,0,0,0
1822,0,Home Improvement,0.16,263.68,11.53,5009.958333,10692,41.3,5,0,0,0
1823,0,Home Improvement,0.1739,716.95,17.68,4949.958333,27572,81.1,4,0,0,0
1824,0,All Other,0.1843,290.96,24.55,4529.958333,34474,89.8,8,0,0,0
1825,0,Debt Consolidation,0.1426,120.08,17.89,2910,8973,68,5,0,0,0
1826,0,Debt Consolidation,0.1461,258.57,12,2429.958333,6393,24.8,4,0,1,0
1827,0,All Other,0.1533,365.69,1.72,1470,1437,95.8,13,0,0,1
1828,0,Debt Consolidation,0.1407,171.05,0.53,2846,123,41,6,13,0,0
1829,0,All Other,0.1407,20.53,20.54,2369.041667,14670,79.3,3,0,0,0
1830,0,All Other,0.1438,46.39,21.34,5880,25254,53.1,24,0,0,0
1831,0,All Other,0.1829,435.58,14.8,4148.041667,52775,69.7,1,0,0,1
1832,0,Debt Consolidation,0.145,254.72,16.78,1199,5880,52.4,1,0,0,1
1833,0,All Other,0.1861,419.29,1.66,2280,2097,17,4,1,0,1
1834,0,Debt Consolidation,0.1355,169.8,4.88,6300,3341,19.8,3,1,0,0
1835,0,Small Business,0.1601,246.14,16.83,1739.958333,46670,87.8,1,0,0,0
1836,0,Debt Consolidation,0.1482,242.05,19.12,2847,26531,52.6,33,0,0,1
1837,0,Debt Consolidation,0.1482,172.89,18.51,4020,9792,64,8,0,0,1
1838,0,All Other,0.1387,163.75,9.18,7556,4945,64.2,2,2,1,0
1839,0,Educational,0.147,345.18,7.22,2820,10025,85,0,2,0,0
1840,1,Educational,0.1191,116.1,2.47,1770,23806,60.6,1,0,0,0
1841,1,Debt Consolidation,0.1272,251.7,11.12,6008,12336,46,0,1,0,0
1842,1,Small Business,0.1241,233.88,7.88,9270,6410,41.4,0,0,0,0
1843,1,Small Business,0.1426,343.06,7.5,2580,12907,52.9,3,2,0,0
1844,1,Debt Consolidation,0.1704,713.49,14.04,4440,70627,91.8,2,0,0,0
1845,1,Debt Consolidation,0.1357,142.67,17.77,1679.958333,2187,70.5,1,0,0,0
1846,0,Small Business,0.145,258.16,16.04,3514,939,11.7,1,0,1,1
1847,0,All Other,0.1324,60.86,10.85,1169.958333,162,54,1,0,0,0
1848,0,All Other,0.1355,135.84,8.98,3630,1254,96.5,2,0,0,0
1849,0,All Other,0.145,41.31,22.2,2999.958333,12759,78.8,2,0,0,0
1850,0,Debt Consolidation,0.1734,279.42,28.36,4469.958333,17905,92.3,1,0,1,0
1851,0,Debt Consolidation,0.1292,100.97,19.52,4529.958333,8443,33.2,4,1,0,0
1852,0,Major Purchase,0.1261,46.91,20.4,990,3368,42.1,6,0,0,0
1853,0,Debt Consolidation,0.1292,252.42,18.87,4559.958333,5559,54.5,5,2,0,0
1854,0,All Other,0.1482,259.33,24.73,5880,34872,75.7,4,0,0,0
1855,0,All Other,0.1418,51.4,16.36,7920.041667,0,0,0,1,0,0
1856,0,Debt Consolidation,0.1829,185.13,25.67,2880,5004,60.3,6,0,2,0
1857,0,Debt Consolidation,0.1545,348.87,13.38,2400.041667,24979,94.6,4,0,0,0
1858,0,Debt Consolidation,0.1576,294.33,21.24,2070.041667,13565,79.3,1,0,0,0
1859,0,Debt Consolidation,0.1545,390.73,14.36,2490.041667,7897,28.7,6,1,0,0
1860,0,Debt Consolidation,0.1545,191.88,21.23,4140,6397,96.9,0,1,0,0
1861,0,Debt Consolidation,0.1513,124.16,21.04,1289.041667,2140,28.6,5,1,0,0
1862,0,Debt Consolidation,0.1355,50.94,14.2,7019.958333,0,0,0,3,0,0
1863,0,Debt Consolidation,0.1766,107.95,26.77,2887,14978,53.1,1,0,0,0
1864,1,Debt Consolidation,0.1379,204.46,7.99,8159.958333,7635,88.8,1,0,1,0
1865,1,Debt Consolidation,0.1379,265.79,21.18,4229.958333,4601,32,2,0,0,1
1866,1,Debt Consolidation,0.1739,645.26,15.67,6094.958333,145711,96.2,0,1,0,0
1867,1,Debt Consolidation,0.1531,226.3,23.64,3419.958333,17512,90.3,0,0,0,0
1868,1,Debt Consolidation,0.167,619.5,22.06,4649.958333,24971,61.4,1,0,0,0
1869,1,Debt Consolidation,0.1565,524.8,15.58,10200,17057,82.4,1,0,0,0
1870,0,All Other,0.1488,276.86,5.34,2430.041667,1697,60.6,2,1,0,0
1871,0,Home Improvement,0.1583,397.21,15.93,4200.041667,18382,79.6,3,0,0,0
1872,0,Debt Consolidation,0.152,208.59,19.96,1980.041667,6083,23.9,1,0,0,1
1873,0,Debt Consolidation,0.145,123.06,9.37,2850,20827,74.4,1,0,0,0
1874,0,All Other,0.1513,266.55,18.08,2760,12578,76.7,0,0,0,1
1875,0,Debt Consolidation,0.145,75.73,7.27,4409.958333,6417,71.3,0,0,0,0
1876,0,Debt Consolidation,0.1387,104.05,10.14,7260,17142,54.6,2,0,0,0
1877,0,Debt Consolidation,0.1513,260.47,15.99,3001,26933,65.2,5,0,0,0
1878,0,Debt Consolidation,0.145,172.11,4.54,5190,333,33.3,7,0,0,1
1879,0,Debt Consolidation,0.1425,343,17.55,2850,6370,87.3,2,0,0,0
1880,0,Home Improvement,0.1836,436,26.7,3330,27163,88.2,2,0,0,0
1881,0,Debt Consolidation,0.1425,411.6,9.77,3509.041667,4768,59.6,4,1,0,1
1882,0,Debt Consolidation,0.147,207.11,10.23,599.9583333,4103,93.7,0,0,0,0
1883,0,Debt Consolidation,0.1628,441.18,1.31,2550,3864,56.7,2,2,0,0
1884,1,All Other,0.1426,102.92,12.21,3660,1772,73.8,0,0,0,0
1885,1,Debt Consolidation,0.1426,274.45,18.48,6540,7862,71.5,0,0,0,0
1886,1,Debt Consolidation,0.1357,101.91,5.69,6770.041667,3275,21,1,3,0,0
1887,1,Debt Consolidation,0.167,710.03,15.82,7200,14977,36.7,0,2,0,0
1888,1,Debt Consolidation,0.1392,221.89,16.2,2430,7893,59.3,1,0,0,0
1889,1,Debt Consolidation,0.1426,137.23,11.32,1590.041667,2816,52.1,0,1,0,0
1890,0,Debt Consolidation,0.1438,123.71,18.51,3390,869,96.6,2,0,0,0
1891,0,All Other,0.1505,277.53,14.91,6122.041667,26814,57.7,5,5,0,0
1892,0,All Other,0.1695,178.14,2.91,1290.041667,8136,36.5,7,0,0,0
1893,0,Small Business,0.1726,250.49,12.26,2520,26726,98.3,4,0,0,1
1894,0,Debt Consolidation,0.1947,295.18,18.18,7920.041667,11537,98.6,5,0,1,1
1895,0,Home Improvement,0.16,168.76,13.8,3600,9761,54.2,6,0,1,1
1896,0,Debt Consolidation,0.2011,260.53,10.44,540.0416667,6402,80,4,0,1,1
1897,0,Home Improvement,0.1695,342.02,15.24,3901.041667,3491,64.6,7,0,2,0
1898,0,Major Purchase,0.1663,99.32,16.48,1020.041667,6399,50,1,0,0,0
1899,0,All Other,0.1568,210.01,8.28,3719.958333,13841,44.9,5,1,0,0
1900,0,Debt Consolidation,0.1722,303.98,22.93,1800,7985,89.5,4,0,0,0
1901,0,Educational,0.1501,151.69,5.48,1739.958333,4982,73.8,6,0,1,1
1902,0,Debt Consolidation,0.1312,40.51,3.77,4830,12331,78,3,0,0,0
1903,0,Debt Consolidation,0.1438,227.66,15.63,2099.958333,5575,66.4,0,1,0,1
1904,1,Debt Consolidation,0.1596,94.88,12.57,1409,3075,92.3,1,0,0,0
1905,0,Debt Consolidation,0.1786,72.17,28.73,4709,6076,79.9,6,1,0,0
1906,0,All Other,0.128,100.8,3.42,3330,296,74,3,0,1,0
1907,0,All Other,0.128,67.2,3.48,1169.958333,571,61.9,0,1,0,0
1908,0,All Other,0.147,345.18,6.37,1896,2211,73.7,6,0,0,0
1909,0,Major Purchase,0.1343,67.81,8.75,419,1615,54.1,8,0,1,0
1910,0,Major Purchase,0.1501,346.73,7.75,1500,16246,83.3,1,0,0,1
1911,0,Debt Consolidation,0.1438,359.95,4.33,4529.041667,21964,83.5,4,0,0,1
1912,0,Major Purchase,0.1407,61.58,5.06,750,2925,97.5,1,0,0,0
1913,0,Debt Consolidation,0.1786,184.02,5.3,720,4333,95.4,4,0,0,1
1914,0,Debt Consolidation,0.147,276.15,18.52,3699,20383,67.9,2,0,0,0
1915,0,All Other,0.1797,129.2,27.42,3750.041667,13156,25.6,10,0,0,0
1916,0,Debt Consolidation,0.1501,336.31,17.03,9390,15780,20.2,4,3,0,0
1917,0,Home Improvement,0.1312,67.51,4.83,2489.958333,0,0,1,0,0,1
1918,0,All Other,0.1418,102.8,6.69,4260,12862,66.6,1,0,0,1
1919,0,Debt Consolidation,0.1355,135.84,10.99,6990,11587,54,3,0,1,1
1920,0,Debt Consolidation,0.1324,57.48,11.72,2520,6962,31.2,2,1,0,0
1921,0,Educational,0.1355,163.01,4.65,2040,4684,80.8,1,1,0,0
