,Transaction_Id,Legal_Entity,Country,Correspondent_Name,Correspondent_Account,Counterparty,Settlement_Currency,Transaction_Date,Settlement_Date,Settlement_Time,Status,Direction,Settlement_Amount,Net_Settlement_Amount,Opening_Balance,Available,Expected,Processing,Anticipated,Collateral,Outlook_Amount,Forecast_Amount
1634,TXN2021101501641017A1,AU_BRANCH,AUSTRALIA,Account 5,RAND-0005,Macquarie Bank,AUD,2021-10-15,2021-10-15,10:29:35,Behavioural,IN,8166.63,8166.63,,,,,8166.63,,,8166.63
1635,TXN2021101501641018A1,UK_PLC,UNITED KINGDOM,Account 14,RAND-0032,Sumitomo Mitsui Financial Group,GBP,2021-10-15,2021-10-15,10:29:45,Deal,IN,9778.13,9778.13,,,9778.13,,,,9778.13,9778.13
1636,TXN2021101501641019A1,EU_BRANCH,FRANCE,MUFG Bank ltd,ATOTI-0013,Argenta,EUR,2021-10-15,2021-10-15,10:29:54,Cleared,IN,4525.55,4525.55,,4525.55,,4525.55,,,4525.55,4525.55
1637,TXN2021101501641020A1,CH_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATOTI-0012,HSBC Hong Kong,CHF,2021-10-15,2021-10-15,10:30:00,Deal,IN,3844.77,3844.77,,,3844.77,,,,3844.77,3844.77
1638,TXN2021101501641021A1,US_BRANCH,UNITED STATES,Account 3,RAND-0039,Macquarie Bank,USD,2021-10-15,2021-10-15,10:30:05,Deal,IN,6562.85,6562.85,,,6562.85,,,,6562.85,6562.85
1639,TXN2021101501641022A1,HK_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Argenta,USD,2021-10-15,2021-10-15,10:30:07,Cleared,OUT,10546.18,-10546.18,,-10546.18,,-10546.18,,,-10546.18,-10546.18
1640,TXN2021101501641023A1,HK_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Société Générale,CHF,2021-10-15,2021-10-15,10:30:29,Advised,IN,6077.83,6077.83,,,6077.83,,,,6077.83,6077.83
1641,TXN2021101501641024A1,AU_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Argenta,GBP,2021-10-15,2021-10-15,10:30:32,Advised,IN,12416.41,12416.41,,,12416.41,,,,12416.41,12416.41
1642,TXN2021101501641025A1,EU_BRANCH,BELGIUM,Account 16,RAND-0016,Argenta,EUR,2021-10-15,2021-10-15,10:30:33,Deal,OUT,4876.39,-4876.39,,,-4876.39,,,,-4876.39,-4876.39
1643,TXN2021101501641026A1,US_BRANCH,UNITED STATES,"Westpac Banking Corporation, Sydney",ATOTI-0041,Standard Chartered,USD,2021-10-15,2021-10-15,10:30:46,Confirm,OUT,14149.82,-14149.82,,,-14149.82,,,,-14149.82,-14149.82
1644,TXN2021101501641027A1,UK_PLC,UNITED STATES,"Citibank NA, New York",36266668,Argenta,USD,2021-10-15,2021-10-15,10:30:53,Confirm,IN,6714.74,6714.74,,,6714.74,,,,6714.74,6714.74
1645,TXN2021101501641028A1,AU_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Commerzbank,GBP,2021-10-15,2021-10-15,10:30:55,Indicated,IN,5772.66,5772.66,,,,,5772.66,,,5772.66
1646,TXN2021101501641029A1,UK_PLC,UNITED KINGDOM,"J.P Morgan Chase Bank, New York",ATOTI-0036,Julius Baer Group,GBP,2021-10-15,2021-10-15,10:31:03,Confirm,IN,6855.84,6855.84,,,6855.84,,,,6855.84,6855.84
1647,TXN2021101501641030A1,AU_BRANCH,AUSTRALIA,Account 2,RAND-0001,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,10:31:03,Matched,IN,24028.26,24028.26,,,24028.26,,,,24028.26,24028.26
1648,TXN2021101501641031A1,JP_BRANCH,JAPAN,Mitsui,ATOTI-0027,Société Générale,JPY,2021-10-15,2021-10-15,10:31:03,Behavioural,OUT,380262.36,-380262.36,,,,,-380262.36,,,-380262.36
1649,TXN2021101501641032A1,US_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Macquarie Bank,CHF,2021-10-15,2021-10-15,10:31:09,Matched,OUT,21454.37,-21454.37,,,-21454.37,,,,-21454.37,-21454.37
1650,TXN2021101501641033A1,CH_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Société Générale,USD,2021-10-15,2021-10-15,10:31:10,Settled,IN,4224.65,4224.65,,4224.65,,,,,4224.65,4224.65
1651,TXN2021101501641034A1,CH_BRANCH,AUSTRALIA,Account 8,RAND-0008,Argenta,CHF,2021-10-15,2021-10-15,10:31:15,Advised,IN,14312.68,14312.68,,,14312.68,,,,14312.68,14312.68
1652,TXN2021101501641035A1,AU_BRANCH,HONG KONG,CMB Wing Lung Bank Ltd,6011950999,Wells Fargo,HKD,2021-10-15,2021-10-15,10:31:31,Contracted,OUT,101168.29,-101168.29,,,-101168.29,,,,-101168.29,-101168.29
1653,TXN2021101501641036A1,UK_PLC,UNITED KINGDOM,"China Construction Bank (Asia) Corporation Limited, Hong Kong",ATOTI-0032,Wells Fargo,GBP,2021-10-15,2021-10-15,10:31:42,Contracted,OUT,5523.21,-5523.21,,,-5523.21,,,,-5523.21,-5523.21
1654,TXN2021101501641037A1,JP_BRANCH,JAPAN,Account 8,RAND-0026,Julius Baer Group,JPY,2021-10-15,2021-10-15,10:31:47,Contracted,OUT,667668.46,-667668.46,,,-667668.46,,,,-667668.46,-667668.46
1655,TXN2021101501641038A1,HK_BRANCH,HONG KONG,Account 5,RAND-0023,Argenta,HKD,2021-10-15,2021-10-15,10:31:52,Settled,IN,41664.51,41664.51,,41664.51,,,,,41664.51,41664.51
1656,TXN2021101501641039A1,UK_PLC,UNITED KINGDOM,Account 15,RAND-0033,Argenta,GBP,2021-10-15,2021-10-15,10:31:52,Cancel,IN,1939.15,1939.15,,1939.15,,,,,1939.15,1939.15
1657,TXN2021101501641040A1,EU_BRANCH,UNITED STATES,"Citibank NA, New York",36266668,Standard Chartered,USD,2021-10-15,2021-10-15,10:31:54,Settled,OUT,3484.26,-3484.26,,-3484.26,,,,,-3484.26,-3484.26
1658,TXN2021101501641041A1,UK_PLC,JAPAN,MUFG Bank ltd,333-0420700,Wells Fargo,JPY,2021-10-15,2021-10-15,10:32:12,Collateral,OUT,1166318.16,-1166318.16,,,,,,-1166318.16,,-1166318.16
1659,TXN2021101501641042A1,EU_BRANCH,FRANCE,Account 14,RAND-0014,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,10:32:17,Deal,OUT,2428.68,-2428.68,,,-2428.68,,,,-2428.68,-2428.68
1660,TXN2021101501641043A1,UK_PLC,BELGIUM,ING Bank NV/SA,BE363011110005781,Société Générale,EUR,2021-10-15,2021-10-15,10:32:30,Advised,IN,10412.21,10412.21,,,10412.21,,,,10412.21,10412.21
1661,TXN2021101501641044A1,CH_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Julius Baer Group,JPY,2021-10-15,2021-10-15,10:32:30,Rejected,OUT,92339.31,-92339.31,,-92339.31,,,,,-92339.31,-92339.31
1662,TXN2021101501641045A1,EU_BRANCH,FRANCE,"UBS AG, Zurich",ATOTI-0014,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,10:32:35,Held,OUT,1687.26,-1687.26,,,,-1687.26,,,-1687.26,-1687.26
1663,TXN2021101501641046A1,HK_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Standard Chartered,CHF,2021-10-15,2021-10-15,10:32:48,Indicated,IN,8599.88,8599.88,,,,,8599.88,,,8599.88
1664,TXN2021101501641047A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Julius Baer Group,GBP,2021-10-15,2021-10-15,10:32:53,Confirm,IN,4837.0,4837.0,,,4837.0,,,,4837.0,4837.0
1665,TXN2021101501641048A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Sumitomo Mitsui Financial Group,HKD,2021-10-15,2021-10-15,10:33:00,Contracted,OUT,122728.56,-122728.56,,,-122728.56,,,,-122728.56,-122728.56
1666,TXN2021101501641049A1,JP_BRANCH,JAPAN,TSB,ATOTI-0026,Commerzbank,JPY,2021-10-15,2021-10-15,10:33:05,Cleared,IN,1388497.17,1388497.17,,1388497.17,,1388497.17,,,1388497.17,1388497.17
1667,TXN2021101501641050A1,HK_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Argenta,GBP,2021-10-15,2021-10-15,10:33:22,Matched,IN,3603.18,3603.18,,,3603.18,,,,3603.18,3603.18
1668,TXN2021101501641051A1,EU_BRANCH,GERMANY,Account 18,RAND-0018,Standard Chartered,EUR,2021-10-15,2021-10-15,10:33:30,Collateral,OUT,10930.24,-10930.24,,,,,,-10930.24,,-10930.24
1669,TXN2021101501641052A1,US_BRANCH,UNITED STATES,Account 5,RAND-0041,Standard Chartered,USD,2021-10-15,2021-10-15,10:33:30,Collateral,IN,347.97,347.97,,,,,,347.97,,347.97
1670,TXN2021101501641053A1,HK_BRANCH,HONG KONG,Account 6,RAND-0024,Sumitomo Mitsui Financial Group,HKD,2021-10-15,2021-10-15,10:33:32,Advised,IN,105040.02,105040.02,,,105040.02,,,,105040.02,105040.02
1671,TXN2021101501641054A1,EU_BRANCH,FRANCE,JPMorgan,ATOTI-0015,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,10:33:34,Confirm,IN,3615.43,3615.43,,,3615.43,,,,3615.43,3615.43
1672,TXN2021101501641055A1,EU_BRANCH,FRANCE,MUFG Bank ltd,ATOTI-0013,Wells Fargo,EUR,2021-10-15,2021-10-15,10:33:41,Confirm,IN,4961.56,4961.56,,,4961.56,,,,4961.56,4961.56
1673,TXN2021101501641056A1,AU_BRANCH,AUSTRALIA,CMB Wing Lung Bank Ltd,ATOTI-0005,Argenta,AUD,2021-10-15,2021-10-15,10:33:42,Behavioural,OUT,5469.86,-5469.86,,,,,-5469.86,,,-5469.86
1674,TXN2021101501641057A1,EU_BRANCH,BELGIUM,Barclays,ATOTI-0016,Commerzbank,EUR,2021-10-15,2021-10-15,10:33:45,Advised,OUT,21392.99,-21392.99,,,-21392.99,,,,-21392.99,-21392.99
1675,TXN2021101501641058A1,HK_BRANCH,HONG KONG,Account 1,RAND-0019,Société Générale,HKD,2021-10-15,2021-10-15,10:33:45,Deal,OUT,7231.93,-7231.93,,,-7231.93,,,,-7231.93,-7231.93
1676,TXN2021101501641059A1,AU_BRANCH,AUSTRALIA,"Credit Suisse AG, Zurich",ATOTI-0006,Société Générale,AUD,2021-10-15,2021-10-15,10:34:00,Cleared,OUT,3971.33,-3971.33,,-3971.33,,-3971.33,,,-3971.33,-3971.33
1677,TXN2021101501641060A1,JP_BRANCH,JAPAN,Account 12,RAND-0030,Commerzbank,JPY,2021-10-15,2021-10-15,10:34:17,Cleared,OUT,171934.91,-171934.91,,-171934.91,,-171934.91,,,-171934.91,-171934.91
1678,TXN2021101501641061A1,JP_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Wells Fargo,HKD,2021-10-15,2021-10-15,10:34:18,Confirm,IN,138639.03,138639.03,,,138639.03,,,,138639.03,138639.03
1679,TXN2021101501641062A1,JP_BRANCH,JAPAN,Account 12,RAND-0030,Standard Chartered,JPY,2021-10-15,2021-10-15,10:34:21,Deal,OUT,1316090.66,-1316090.66,,,-1316090.66,,,,-1316090.66,-1316090.66
1680,TXN2021101501641063A1,EU_BRANCH,GERMANY,Account 18,RAND-0018,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,10:34:22,Collateral,IN,19187.31,19187.31,,,,,,19187.31,,19187.31
1681,TXN2021101501641064A1,JP_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Commerzbank,GBP,2021-10-15,2021-10-15,10:34:26,Advised,IN,16991.27,16991.27,,,16991.27,,,,16991.27,16991.27
1682,TXN2021101501641065A1,UK_PLC,UNITED KINGDOM,Account 13,RAND-0031,Sumitomo Mitsui Financial Group,GBP,2021-10-15,2021-10-15,10:34:37,Held,OUT,1635.38,-1635.38,,,,-1635.38,,,-1635.38,-1635.38
1683,TXN2021101501641066A1,EU_BRANCH,JAPAN,Mizuho Bank Limited,2222010,Standard Chartered,JPY,2021-10-15,2021-10-15,10:34:49,Confirm,IN,2523663.56,2523663.56,,,2523663.56,,,,2523663.56,2523663.56
1684,TXN2021101501641067A1,AU_BRANCH,AUSTRALIA,Account 1,RAND-0001,Argenta,AUD,2021-10-15,2021-10-15,10:34:54,Collateral,OUT,8143.09,-8143.09,,,,,,-8143.09,,-8143.09
1685,TXN2021101501641068A1,AU_BRANCH,AUSTRALIA,"Citibank NA, New York",ATOTI-0004,Standard Chartered,AUD,2021-10-15,2021-10-15,10:34:55,Indicated,IN,4415.36,4415.36,,,,,4415.36,,,4415.36
1686,TXN2021101501641069A1,CH_BRANCH,AUSTRALIA,ING Bank NV/SA,ATOTI-0009,Wells Fargo,CHF,2021-10-15,2021-10-15,10:35:19,Deal,OUT,8179.27,-8179.27,,,-8179.27,,,,-8179.27,-8179.27
1687,TXN2021101501641070A1,UK_PLC,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",837555AUD00001,Macquarie Bank,AUD,2021-10-15,2021-10-15,10:35:33,Advised,IN,15628.07,15628.07,,,15628.07,,,,15628.07,15628.07
1688,TXN2021101501641071A1,US_BRANCH,UNITED STATES,ING Bank NV/SA,ATOTI-0038,Standard Chartered,USD,2021-10-15,2021-10-15,10:35:36,Settled,OUT,6949.26,-6949.26,,-6949.26,,,,,-6949.26,-6949.26
1689,TXN2021101501641072A1,JP_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Standard Chartered,EUR,2021-10-15,2021-10-15,10:35:48,Collateral,IN,4228.39,4228.39,,,,,,4228.39,,4228.39
1690,TXN2021101501641073A1,UK_PLC,UNITED STATES,"Citibank NA, New York",36266668,Commerzbank,USD,2021-10-15,2021-10-15,10:35:49,Cleared,OUT,5331.9,-5331.9,,-5331.9,,-5331.9,,,-5331.9,-5331.9
1691,TXN2021101501641074A1,UK_PLC,UNITED STATES,"Citibank NA, New York",36266668,Macquarie Bank,USD,2021-10-15,2021-10-15,10:35:58,Confirm,IN,10798.81,10798.81,,,10798.81,,,,10798.81,10798.81
1692,TXN2021101501641075A1,US_BRANCH,UNITED STATES,Account 5,RAND-0041,Standard Chartered,USD,2021-10-15,2021-10-15,10:36:03,Held,IN,855.92,855.92,,,,855.92,,,855.92,855.92
1693,TXN2021101501641076A1,EU_BRANCH,BELGIUM,Account 17,RAND-0017,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,10:36:14,Cleared,OUT,2226.09,-2226.09,,-2226.09,,-2226.09,,,-2226.09,-2226.09
1694,TXN2021101501641077A1,AU_BRANCH,AUSTRALIA,Account 4,RAND-0004,Commerzbank,AUD,2021-10-15,2021-10-15,10:36:17,Settled,OUT,761.84,-761.84,,-761.84,,,,,-761.84,-761.84
1695,TXN2021101501641078A1,EU_BRANCH,FRANCE,Account 13,RAND-0013,Société Générale,EUR,2021-10-15,2021-10-15,10:36:22,Contracted,IN,10201.94,10201.94,,,10201.94,,,,10201.94,10201.94
1696,TXN2021101501641079A1,EU_BRANCH,FRANCE,Account 15,RAND-0015,Julius Baer Group,EUR,2021-10-15,2021-10-15,10:36:24,Rejected,OUT,2071.35,-2071.35,,-2071.35,,,,,-2071.35,-2071.35
1697,TXN2021101501641080A1,CH_BRANCH,AUSTRALIA,ING Bank NV/SA,ATOTI-0009,Julius Baer Group,CHF,2021-10-15,2021-10-15,10:36:41,Matched,OUT,10137.94,-10137.94,,,-10137.94,,,,-10137.94,-10137.94
1698,TXN2021101501641081A1,US_BRANCH,UNITED STATES,Account 4,RAND-0040,HSBC Hong Kong,USD,2021-10-15,2021-10-15,10:36:50,Contracted,OUT,19683.87,-19683.87,,,-19683.87,,,,-19683.87,-19683.87
1699,TXN2021101501641082A1,HK_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,10:36:55,Matched,OUT,13828.95,-13828.95,,,-13828.95,,,,-13828.95,-13828.95
1700,TXN2021101501641083A1,HK_BRANCH,HONG KONG,DEXIA,ATOTI-0019,Argenta,HKD,2021-10-15,2021-10-15,10:37:18,Contracted,OUT,39677.91,-39677.91,,,-39677.91,,,,-39677.91,-39677.91
1701,TXN2021101501641084A1,AU_BRANCH,AUSTRALIA,"Credit Suisse AG, Zurich",ATOTI-0006,Standard Chartered,AUD,2021-10-15,2021-10-15,10:37:24,Cancel,IN,13499.95,13499.95,,13499.95,,,,,13499.95,13499.95
1702,TXN2021101501641085A1,JP_BRANCH,JAPAN,Lloyds,ATOTI-0025,HSBC Hong Kong,JPY,2021-10-15,2021-10-15,10:37:25,Held,OUT,530492.63,-530492.63,,,,-530492.63,,,-530492.63,-530492.63
1703,TXN2021101501641086A1,JP_BRANCH,UNITED STATES,"Citibank NA, New York",36266668,Commerzbank,USD,2021-10-15,2021-10-15,10:37:27,Held,OUT,3606.98,-3606.98,,,,-3606.98,,,-3606.98,-3606.98
1704,TXN2021101501641087A1,JP_BRANCH,UNITED STATES,"Citibank NA, New York",36266668,HSBC Hong Kong,USD,2021-10-15,2021-10-15,10:37:28,Cleared,IN,9351.96,9351.96,,9351.96,,9351.96,,,9351.96,9351.96
1705,TXN2021101501641088A1,AU_BRANCH,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",ATOTI-0001,Wells Fargo,AUD,2021-10-15,2021-10-15,10:37:33,Settled,IN,2094.3,2094.3,,2094.3,,,,,2094.3,2094.3
1706,TXN2021101501641089A1,CH_BRANCH,AUSTRALIA,ING Bank NV/SA,ATOTI-0009,Commerzbank,CHF,2021-10-15,2021-10-15,10:37:34,Cleared,OUT,1047.21,-1047.21,,-1047.21,,-1047.21,,,-1047.21,-1047.21
1707,TXN2021101501641090A1,AU_BRANCH,AUSTRALIA,Account 5,RAND-0005,Wells Fargo,AUD,2021-10-15,2021-10-15,10:37:39,Settled,IN,7803.35,7803.35,,7803.35,,,,,7803.35,7803.35
1708,TXN2021101501641091A1,EU_BRANCH,GERMANY,HSBC,ATOTI-0018,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,10:37:43,Contracted,OUT,11550.65,-11550.65,,,-11550.65,,,,-11550.65,-11550.65
1709,TXN2021101501641092A1,AU_BRANCH,AUSTRALIA,CMB Wing Lung Bank Ltd,ATOTI-0005,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,10:37:44,Behavioural,OUT,9634.96,-9634.96,,,,,-9634.96,,,-9634.96
1710,TXN2021101501641093A1,JP_BRANCH,JAPAN,Account 7,RAND-0025,Standard Chartered,JPY,2021-10-15,2021-10-15,10:37:44,Cleared,OUT,669634.02,-669634.02,,-669634.02,,-669634.02,,,-669634.02,-669634.02
1711,TXN2021101501641094A1,CH_BRANCH,AUSTRALIA,"J.P Morgan Chase Bank, New York",ATOTI-0007,Macquarie Bank,CHF,2021-10-15,2021-10-15,10:37:46,Cleared,OUT,1495.77,-1495.77,,-1495.77,,-1495.77,,,-1495.77,-1495.77
1712,TXN2021101501641095A1,UK_PLC,UNITED KINGDOM,Account 15,RAND-0033,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,10:37:48,Cleared,IN,3453.91,3453.91,,3453.91,,3453.91,,,3453.91,3453.91
1713,TXN2021101501641096A1,EU_BRANCH,GERMANY,HSBC,ATOTI-0018,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,10:37:54,Matched,IN,12399.3,12399.3,,,12399.3,,,,12399.3,12399.3
1714,TXN2021101501641097A1,CH_BRANCH,AUSTRALIA,Account 7,RAND-0007,Sumitomo Mitsui Financial Group,CHF,2021-10-15,2021-10-15,10:37:58,Deal,IN,15287.48,15287.48,,,15287.48,,,,15287.48,15287.48
1715,TXN2021101501641098A1,EU_BRANCH,FRANCE,Account 14,RAND-0014,Julius Baer Group,EUR,2021-10-15,2021-10-15,10:38:35,Indicated,OUT,711.34,-711.34,,,,,-711.34,,,-711.34
1716,TXN2021101501641099A1,HK_BRANCH,HONG KONG,Account 2,RAND-0020,Wells Fargo,HKD,2021-10-15,2021-10-15,10:38:42,Cleared,OUT,29352.57,-29352.57,,-29352.57,,-29352.57,,,-29352.57,-29352.57
1717,TXN2021101501641100A1,US_BRANCH,UNITED STATES,Account 2,RAND-0038,Argenta,USD,2021-10-15,2021-10-15,10:38:42,Rejected,OUT,3545.97,-3545.97,,-3545.97,,,,,-3545.97,-3545.97
1718,TXN2021101501641101A1,US_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Standard Chartered,CHF,2021-10-15,2021-10-15,10:38:46,Held,IN,8385.7,8385.7,,,,8385.7,,,8385.7,8385.7
1719,TXN2021101501641102A1,EU_BRANCH,GERMANY,Account 18,RAND-0018,Commerzbank,EUR,2021-10-15,2021-10-15,10:38:55,Cleared,OUT,4257.44,-4257.44,,-4257.44,,-4257.44,,,-4257.44,-4257.44
1720,TXN2021101501641103A1,JP_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Société Générale,GBP,2021-10-15,2021-10-15,10:39:21,Advised,IN,12708.15,12708.15,,,12708.15,,,,12708.15,12708.15
1721,TXN2021101501641104A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Macquarie Bank,GBP,2021-10-15,2021-10-15,10:39:24,Deal,OUT,14325.8,-14325.8,,,-14325.8,,,,-14325.8,-14325.8
1722,TXN2021101501641105A1,EU_BRANCH,BELGIUM,Barclays,ATOTI-0016,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,10:39:28,Confirm,OUT,10838.97,-10838.97,,,-10838.97,,,,-10838.97,-10838.97
1723,TXN2021101501641106A1,HK_BRANCH,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",837555AUD00001,Julius Baer Group,AUD,2021-10-15,2021-10-15,10:39:29,Settled,OUT,3550.3,-3550.3,,-3550.3,,,,,-3550.3,-3550.3
1724,TXN2021101501641107A1,UK_PLC,UNITED KINGDOM,"Citibank NA, New York",ATOTI-0033,Société Générale,GBP,2021-10-15,2021-10-15,10:39:48,Confirm,OUT,11936.23,-11936.23,,,-11936.23,,,,-11936.23,-11936.23
1725,TXN2021101501641108A1,CH_BRANCH,AUSTRALIA,Mizuho Bank Limited,ATOTI-0011,Wells Fargo,CHF,2021-10-15,2021-10-15,10:39:52,Contracted,OUT,8561.83,-8561.83,,,-8561.83,,,,-8561.83,-8561.83
1726,TXN2021101501641109A1,EU_BRANCH,FRANCE,"UBS AG, Zurich",ATOTI-0014,Wells Fargo,EUR,2021-10-15,2021-10-15,10:39:56,Cleared,OUT,637.95,-637.95,,-637.95,,-637.95,,,-637.95,-637.95
1727,TXN2021101501641110A1,AU_BRANCH,AUSTRALIA,Account 2,RAND-0001,Commerzbank,AUD,2021-10-15,2021-10-15,10:39:58,Matched,IN,7568.03,7568.03,,,7568.03,,,,7568.03,7568.03
1728,TXN2021101501641111A1,UK_PLC,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Commerzbank,CHF,2021-10-15,2021-10-15,10:40:03,Confirm,IN,17921.75,17921.75,,,17921.75,,,,17921.75,17921.75
1729,TXN2021101501641112A1,JP_BRANCH,JAPAN,Account 8,RAND-0026,Commerzbank,JPY,2021-10-15,2021-10-15,10:40:03,Cancel,IN,540757.37,540757.37,,540757.37,,,,,540757.37,540757.37
1730,TXN2021101501641113A1,AU_BRANCH,AUSTRALIA,Account 2,RAND-0001,Commerzbank,AUD,2021-10-15,2021-10-15,10:40:09,Settled,OUT,890.06,-890.06,,-890.06,,,,,-890.06,-890.06
1731,TXN2021101501641114A1,JP_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATO0001978,HSBC Hong Kong,AUD,2021-10-15,2021-10-15,10:40:10,Cleared,IN,4518.81,4518.81,,4518.81,,4518.81,,,4518.81,4518.81
1732,TXN2021101501641115A1,AU_BRANCH,AUSTRALIA,"China Construction Bank (Asia) Corporation Limited, Hong Kong",ATOTI-0003,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,10:40:16,Matched,OUT,14545.28,-14545.28,,,-14545.28,,,,-14545.28,-14545.28
1733,TXN2021101501641116A1,UK_PLC,UNITED KINGDOM,"Citibank NA, New York",ATOTI-0033,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,10:40:16,Advised,IN,7023.38,7023.38,,,7023.38,,,,7023.38,7023.38
1734,TXN2021101501641117A1,HK_BRANCH,HONG KONG,Account 1,RAND-0019,Julius Baer Group,HKD,2021-10-15,2021-10-15,10:40:19,Matched,OUT,303942.4,-303942.4,,,-303942.4,,,,-303942.4,-303942.4
1735,TXN2021101501641118A1,AU_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,10:40:26,Advised,OUT,8022.1,-8022.1,,,-8022.1,,,,-8022.1,-8022.1
1736,TXN2021101501641119A1,JP_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,10:40:37,Matched,IN,8792.2,8792.2,,,8792.2,,,,8792.2,8792.2
1737,TXN2021101501641120A1,JP_BRANCH,JAPAN,Account 10,RAND-0028,HSBC Hong Kong,JPY,2021-10-15,2021-10-15,10:40:38,Confirm,OUT,717929.23,-717929.23,,,-717929.23,,,,-717929.23,-717929.23
1738,TXN2021101501641121A1,AU_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Argenta,CHF,2021-10-15,2021-10-15,10:40:56,Contracted,OUT,1944.29,-1944.29,,,-1944.29,,,,-1944.29,-1944.29
1739,TXN2021101501641122A1,EU_BRANCH,FRANCE,Account 13,RAND-0013,Société Générale,EUR,2021-10-15,2021-10-15,10:41:03,Confirm,IN,7823.81,7823.81,,,7823.81,,,,7823.81,7823.81
1740,TXN2021101501641123A1,US_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,10:41:08,Deal,OUT,6952.31,-6952.31,,,-6952.31,,,,-6952.31,-6952.31
1741,TXN2021101501641124A1,US_BRANCH,UNITED STATES,Account 1,RAND-0037,HSBC Hong Kong,USD,2021-10-15,2021-10-15,10:41:21,Held,OUT,3353.44,-3353.44,,,,-3353.44,,,-3353.44,-3353.44
1742,TXN2021101501641125A1,UK_PLC,UNITED STATES,"Citibank NA, New York",36266668,Argenta,USD,2021-10-15,2021-10-15,10:41:24,Confirm,IN,7271.05,7271.05,,,7271.05,,,,7271.05,7271.05
1743,TXN2021101501641126A1,AU_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Wells Fargo,USD,2021-10-15,2021-10-15,10:41:39,Settled,OUT,3099.29,-3099.29,,-3099.29,,,,,-3099.29,-3099.29
1744,TXN2021101501641127A1,EU_BRANCH,BELGIUM,Account 17,RAND-0017,Julius Baer Group,EUR,2021-10-15,2021-10-15,10:42:10,Collateral,OUT,3642.33,-3642.33,,,,,,-3642.33,,-3642.33
1745,TXN2021101501641128A1,EU_BRANCH,FRANCE,MUFG Bank ltd,ATOTI-0013,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,10:42:13,Cancel,IN,9819.44,9819.44,,9819.44,,,,,9819.44,9819.44
1746,TXN2021101501641129A1,AU_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Macquarie Bank,EUR,2021-10-15,2021-10-15,10:42:18,Behavioural,IN,5678.53,5678.53,,,,,5678.53,,,5678.53
